ID,Timestamp,Contents,Attachments
873344476788191284,2021-08-06 23:19:09.222000+00:00,"Sardine run! So Sardines span off the cold South Coast of Africa, near the shores of South Africa. Over time, they oddly move northward, sometimes all the way to Mozambique! Millions of tonnes of fish push northward along the coast, causing a feeding frenzy among all sorts of animals.
 Dolphins, sharks, whales, and humans all get in on it, eating hundreds of sardines. The amount of biomass moving likely even beats the migration of wildebeests for largest migration in Africa (or off the coast of Africa I guess). 
The reason for the migration is not really well understood. The current leading idea is that it's just that, a migration. A group of sardines moves from South to North. The old leading idea was that currents literally forced them North. Sardines must have cold water. There is a large current that pushes cold southern water up along the coast when the run happens, but this is likely more of a reason why i can happen vs. a reason why it does. 
A weird thing is that it doesn't happen every year. Some years no fish show up. That could be because they are still migrating, just not as close to shore, or that some years they just don't go.",
872978032858632233,2021-08-05 23:03:02.181000+00:00,Here's a dead one on land.,https://cdn.discordapp.com/attachments/806614781083516958/872978032527286282/unknown.jpeg
872977863962394695,2021-08-05 23:02:21.913000+00:00,Here's one underwater!,https://cdn.discordapp.com/attachments/806614781083516958/872977863769477181/unknown.jpeg
872977612539056158,2021-08-05 23:01:21.969000+00:00,"Alright, another pre-written fact! Let's talk orange roughy! These guys are super cool. They live in deep, cold waters of the Pacific and Atlantic oceans. They are bright red in life, but after they die they fade to the orange they are famous for. 
They used to be called orange slimeheads, in reference to their large-scaled, slimy heads. However, they were renamed by fishermen and food boards who saw money to be made. 
In the 1970s, the United States published a report declaring them to be an underutilized species that should be fished more, so people did. The population was trawled from their deep-sea habitat, destroying populations. They did not take into account that this fish can live over 200 years and takes a long time to reproduce, meaning that the population could take many years to recover from just one take, not to mention the amount we have fished out of the ocean. As a general rule, avoid eating these guys.",
872622188283441162,2021-08-04 23:29:02.223000+00:00,"A cuttlefish! The order is Sepiida, maybe we call them Sepiidids?",https://cdn.discordapp.com/attachments/806614781083516958/872622187960483920/Cuttlefish_komodo_large.png
872621941096341525,2021-08-04 23:28:03.289000+00:00,A seastar... Not a starfish.,https://cdn.discordapp.com/attachments/806614781083516958/872621940299427851/Red-knobbed.png
872621509636669440,2021-08-04 23:26:20.421000+00:00,Some siphonophores... So if we call that thing above a Jellyfish do we call these jellyfish too? They're pretty distantly related... I dunno. I'd call both jellies.,https://cdn.discordapp.com/attachments/806614781083516958/872621509200465940/1024px-Photographs_of_living_siphonophores.png
872621141779419176,2021-08-04 23:24:52.717000+00:00,"A pacific sea nettle, a jelly or Jellyfish or something.",https://cdn.discordapp.com/attachments/806614781083516958/872621141171257424/Jelly_cc11.png
872620987529711677,2021-08-04 23:24:15.941000+00:00,"Okay, a bit of a note on the word fish. Because of our definition of fish, I usually try to avoid using words like starfish and jellyfish in favor of Seastar and Jelly. Seastar I think is just a better overall word. Jelly needs work in my opinion. Other words that I haven't really gotten a good replacement for are shellfish (sometimes I use mollusks, but that is way more than just the animals with a shell) and cuttlefish. I try to avoid the word fish in order to only associate the word fish with the animals that fit our definition, or at least vertebrates. But now that we know the true meaning of fish, we know that at one point it just meant anything that was in the water. Modern words require modern definitions though so I think it's important to change the meaning of the word fish. 
You may notice some other things that are weird about my vocabulary especially when talking about fishkeeping. When referencing the glass boxes that contain water for fish to live in I will almost always avoid the word ""tank."" I try to use it in the fish facts because it doesn't matter, but you'll often see me using the word ""habitat"" instead. Research has shown that people relate and empathize more with animals when you avoid using words that place them as objects rather than living things. That's also why I'll often avoid saying ""captivity"" in favor of ""In human care.""  Next time you go talk to a nature educator/ranger/zookeeper/outdoor ed person listen to see if they avoid any words in normal speech, and see if you can figure out why.",
872255798208778271,2021-08-03 23:13:08.022000+00:00,"A green moray, **NOT A GUNNEL!** check out the different gill opening on the right side of the image.",https://cdn.discordapp.com/attachments/806614781083516958/872255797713829958/1nlRMKXOASzZDzIMhN7VEUw.png
872255505437962330,2021-08-03 23:11:58.220000+00:00,Here's  an ever better shot of the same species out of water!,https://cdn.discordapp.com/attachments/806614781083516958/872255504804638861/Pholis_laeta.png
872255286461739099,2021-08-03 23:11:06.012000+00:00,Zoomed in on the head you can see the gill opening!,https://cdn.discordapp.com/attachments/806614781083516958/872255286017159178/Pholis_laeta_2.png
872255165590302730,2021-08-03 23:10:37.194000+00:00,A Crescent Gunnel!,https://cdn.discordapp.com/attachments/806614781083516958/872255165124718612/Pholis_laeta_1.png
872254998505979904,2021-08-03 23:09:57.358000+00:00,A Rockweed Gunnel!,https://cdn.discordapp.com/attachments/806614781083516958/872254997709078638/1920px-Xererpesfucorum.png
872254910601773087,2021-08-03 23:09:36.400000+00:00,"Gunnels! Most people see a gunnel and assume they are eels, but they are not, they're Perciformes! They are pretty neat, and often have some cool camouflage to blend in to their habitat. They live mostly in coastal areas, sometimes even in tide pools. They eat mostly small mollusks and crustaceans. They are mostly a cold-water pacific species, but there's a few species found i n the Atlantic. 
If you're worried about them looking like eels check out their gill slits. Eels have a soft gill opening and it's usually circular. These guys have a hard gill covering called an operculum. So even if they look like it, it's still not an eel!",
871889051563733072,2021-08-02 22:55:48.808000+00:00,"Here's the whole thing, fisc in the upper left hand corner.",https://cdn.discordapp.com/attachments/806614781083516958/871889050859077713/Franks_Casket_front.png
871888945007460353,2021-08-02 22:55:23.403000+00:00,"The word fisc in Old English on the Franks Casket- one of the oldest examples of English we have. ᚠᛁᛋᚳ means fisc, all together it means fish.flood and is likely a description of a whale getting beached, the object is carved of whale bone.",https://cdn.discordapp.com/attachments/806614781083516958/871888944885813358/Franks_Casket_front2C_words_Fisc_Flodu.png
871887749697896539,2021-08-02 22:50:38.419000+00:00,"So the word fish likely comes from the Old English fisc which meant any animal that lives in water. Before that it likely came from some sort of Germanic language as it sounds close to Dutch vis and German Fisch. The word fisc descended to middle English becoming fisch, fysshe, fysch, fish, fische, fis, fyshe, fissh and eventually settled on our modern English Fish. 
Oddly, while pig mean is called pork, cow beef and sheep meat mutton, Fish meat is just Fish. 
To fish is a verb meaning to catch a fish. Probably related to Old Norse fiska, Old High German fiscon, German fischen, Gothic fiskon? Honestly the Etymology of fish is pretty weird.",
871527184056086530,2021-08-01 22:57:52.871000+00:00,Here's a fun chart... Notice anything wrong? ||The fish above the tuna isn't a tuna its a trout. ||,https://cdn.discordapp.com/attachments/806614781083516958/871527184156737606/r-k-scale_med.png
871526912542015538,2021-08-01 22:56:48.137000+00:00,"More graphs I know everyone loves them! This shows population extend a bit out on the left, but on the right it shows 3 diffrent animals and how they do life. 1 is K, 2 is usually known as constant mortality, and 3 is r. It shows how many individuals make it to what age.",https://cdn.discordapp.com/attachments/806614781083516958/871526912332271696/growth-vs-survival_med.png
